,text_a,label
123,"RT @HouseGOP: Key findings from @SelectGOP's latest report:
 
+ China lied about COVID-19

+ @POTUS made effective decisions that saved lives

+ Thousands died when Democrat governors ignored recommendations and sent infected people into nursing homes

@SteveScalise ↓

https://t.co/K8A3uFT4RZ",2
124,"The terrible wildfires aren’t caused by some immutable law of nature, like gravity – they’re the result of the human-made #ClimateCrisis. We must stop propping up fossil fuel polluters &amp; invest in a #GreenNewDeal to transform our economy &amp; save our planet. https://t.co/79f3E1uP4U",2
125,"In @TheAtlantic, @HC_Richardson and I lay out the core flaws of the originalism argument — which fundamentally misconstrues the Framers’ intent for the Constitution and would threaten generations of progress if fully embraced. https://t.co/MurFVc8Xz6",2
126,"RT @chitribopinions: There’s a lot of head-scratching in Congress when people consider sending more federal dollars Illinois' way, U.S. Rep. Darin LaHood and Adam Schuster write in an op-ed. Why should federal taxpayers bail out Illinois’ pension system? https://t.co/gej3SyHY4w",2
127,"RT @HouseGOP: ""Democrats continue to offer socialist policies that reject the American dream and aim to reshape our great nation into something unrecognizable.
 
One of their most dangerous policies is their push to defund and dismantle the police.""
 
@RepRonEstes ↓
https://t.co/tMMM7aXaex",2
128,"Big Tech will continue to censor election info that doesn't fit their narrative. Don't let them keep you in the dark. 

Sign up for @Parler_app and get uncensored coverage through #transparency2020 

https://t.co/9QyWiyDPog",2
129,"🚨 @VoteMarsha: 

“@BarbaraBollier believes that if you’re a person of faith, you’re disqualified from the Supreme Court and serving in public life. She would violate our Constitution and impose a religious test on any candidate.” 

https://t.co/a8qaS7aBv9 #kssen",2
130,"Democrats seem to think all justices are politicians, and so they want a politician that’ll vote for their cases instead of a justice that will adhere to the law. https://t.co/iF32r0b83m",2
131,"FACT CHECK:
 
Judge Barrett does not want to take away health care coverage. 
Judge Barrett does not want to legislate from the bench. 
AND Judge Barrett is not a ""judicial torpedo” aimed at pre-existing conditions.  
https://t.co/jUt2hCwgmh",2
132,"Water and electricity need to be restored and roads need to be cleared, so communities can rebuild following Laura. I am working with the federal government to aid local cities and towns with their clean up. https://t.co/zZ0silHo1U",2
133,".@realDonaldTrump’s announcement on Sunday is one more example of how the President &amp; his team are moving at warp speed to develop new, safe treatments for #COVID19. https://t.co/tu8DnnPBZk #kssen",2
134,"Every child deserves to have a safe and loving home. With Indiana ranked the top state in the nation for increasing the number of children adopted from foster care, I’m proud that Hoosiers are helping more children find a permanent place to call home. https://t.co/pHFzbmUUrv",2
135,"Many Americans have lost their battles with this and lost their lives. We should take it seriously.

But we should take the rest of our society seriously too and take appropriate measures that allow us to get back to school and work... https://t.co/B4nNyUdu4e",2
136,"The #PaycheckProtectionProgram has given $5 billion in relief to Kansas small businesses &amp; saved around 500,000 jobs. But there’s more work to be done — and I have a plan to bring additional relief. https://t.co/JFgzfwO8t5 #kssen",2
137,We owe our freedom to our veterans. That's why I've fought to pass legislation that gives them the resources they need when they return to civilian life. https://t.co/vsqu8zaDSX,2
138,"If we don't pass a new #COVID19 package, we'll be abandoning our
👩‍🏫 teachers
👩‍🚒👮 first responders
👩‍⚕️ medical professionals
👷‍♀️👨‍🔧 and other essential workers

We need to #FundTheFrontLines and get a compromise bill written and passed ASAP. #IA03
https://t.co/yHOdZsuLL2",2
139,"RT @WaysandMeansGOP: From @RepRonEstes ➡️ ""Joe Biden will end your retirement plan as you know it.""
https://t.co/3rBwrKh76t",2
140,"The Left thinks they can bully me into not sharing bible verses with you. In today’s world, we need more scripture, not less. They can try to cancel me, but I won’t let them cancel the word of God. https://t.co/R3kVYh3SQp",2
141,"What could the Republican #ACA repeal lawsuit mean? 133 million Americans with pre-existing conditions losing protections, 60 million facing higher Medicare premiums, and 21 million losing their insurance during a global pandemic. https://t.co/PyLq0XoBqJ",2
142,"Americans voted for Democrats in the last election by the largest margin by any party in history. Mitch’s logic is so tortured it practically violates the Constitution’s ban on cruel and unusual punishment.

Not that violating the Constitution bothers him. https://t.co/714rVMud0v",2
143,"From day one, I've worked to craft bipartisan measures to help middle class families and improve government.

I call many of these fixes ""commonsense.""

@NTU calls them ""no brainers.""

Proud to see my legislation on their list of bipartisan bills that Congress should consider ⬇️ https://t.co/CJTraYV6Wb QUOTE @NTU: 5. Family Savings Flexibility Act (H.R. 7008), @RepBradWenstrup, @RepCindyAxne, &amp; @MikeKellyPA: This bill allows workers with FSAs to roll over their amounts from plan year 2020 to plan year 2021, providing relief and flexibility to millions of Americans.
https://t.co/yYCxDpHiF2 https://t.co/EHmOZbTZpj",2
144,I applaud @POTUS for his recent executive order to protect babies born prematurely or after surviving an abortion. This executive order mirrors my Born-Alive Abortion Survivors Protection Act which was blocked by Democrats earlier this year. https://t.co/8NUOdv1pRZ,2
145,"RT @FoxFriendsFirst: FIGHTING FOR FARMERS: House Republicans push Democrats to include money for the agriculture industry in the latest stopgap funding bill. Kentucky Congressman, @RepJamesComer says it’s clear the left doesn’t care about rural America. 
https://t.co/clHgP54tnD",2
146,"Is this the part where @JoeBiden apologizes for locking up a generation of black people because of the laws he helped pass? #PresidentialDebate 

https://t.co/6BZ63nOk9R",2
147,"One of the goals of the @China_TaskForce is to end overdependence on China. With 80% of rare-earth minerals coming from China, my bill would jumpstart domestic production of these vital resources, strengthening our supply chains and national security. 
https://t.co/73QRwADU7f",2
148,"If @SpeakerPelosi can get her hair done in person, Congress can vote in person.

Further, if @JoeBiden can vote in person, Americans should be encouraged to cast their vote in person.

https://t.co/9GCR74Ib7r",2
149,"“While much about COVID-19 is still unknown, overwhelming evidence suggests that schools can safely reopen. Keeping them closed overlooks dramatic associated consequences, including to mental health and academic progress.”

https://t.co/RNPEZGNGTo",2
150,@dbongino Amend Section 230 to eliminate statutory protection for their lies—while they simultaneously censor alleged lies from the right. Then reverse New York Times v. Sullivan. Civil courts will fix the rest. A few of their victims will get rich &amp; all get our freedom of speech restored.,2
151,"@DrSeanOMara Deaths per million, 7 day rolling average, which I consider a better indicator of infections than positive test results.
https://t.co/54yws8dZMZ",2
152,Kansas deserves a U.S. Senator who will defend ALL life — not a rubberstamp for the most extreme pro-abortion platform in history. https://t.co/PE0Nb02KAx #kssen,2
153,"This @WSJ article is so bogus that I’m not even going to link it.  But here’s one of the stupidest sentences in it:

“Doctors don’t yet know whether antibodies confer any effective immunity against reinfection by Covid-19. https://t.co/a2vBj1ymjY",2
154,"Once again the Democrats put politics ahead of struggling Americans. Republicans brought forth a relief bill to help Americans that need critical aid during this pandemic, but the Democrats would rather preserve a campaign issue. https://t.co/6dx4Sq9Q8L",2
155,"Uh no.  The FBI knows what it’s doing here.  Don’t worry, the mobs on twitter will hate you no matter what you say, it’s not real life.  #TheMoreYouKnow https://t.co/F3NKCoZkKc QUOTE @sltrib: Republican @BurgessOwens suggested that QAnon — which the FBI has labeled as a potential domestic terrorist threat — is worth examining further because the ""left"" has labeled it as a conspiracy and ""there’s something they’re trying to keep us away from.”
https://t.co/PrGcvtB05O",2
156,"Our students deserve a good education. This year, it will take all of us working together to make sure they stay safe as well.

https://t.co/zCcABkRpqw",2
157,".@realDonaldTrump should pardon Edward @Snowden. https://t.co/TOuw46Cb9s QUOTE @Snowden: The last time we heard a White House considering a pardon was 2016, when the very same Attorney General who once charged me conceded that, on balance, my work in exposing the NSA's unconstitutional system of mass surveillance had been ""a public service."" https://t.co/fAseViVwAx",2
158,"Barbara Bollier has NEVER been the “moderate” she claims to be in her TV ads. She’s ALWAYS been an extreme liberal. 

But don’t take our word for it. Take this quiz &amp; see for yourself! https://t.co/tnLPpfcqJs #kssen",2
159,".@SenateMajLdr McConnell had sent a letter to Gov. Beshear on Monday urging him to request the extra jobless assistance. 
“As we all work to protect the most vulnerable from the coronavirus crisis, I’m proud Kentucky won’t get left behind,"" McConnell said in his statement Friday. https://t.co/1pF7lRexUi QUOTE @RichmondRnews: Kentucky won quick federal approval to add $400 to the weekly unemployment checks for about 80,000 people who lost their jobs during the COVID-19 outbreak, Gov. Andy Beshear said Friday. https://t.co/pewCLrNPzo",2
